R,G,B
0.9336968841114439,0.7842720510095642,0.455195476818562
0.9561308585111812,0.15940488841657807,0.49565932195998474
0.9904627319084094,0.2784272051009564,0.5384573064442555
0.9999999999999991,0.2678002125398512,0.5563131672645252
0.9778616993621112,0.23698193411264612,0.5520043693401839
0.8933090526838177,0.09883103081827843,0.514101630435446
0.625912231258213,0.18809776833156217,0.2835321170804739
0.5474560689341414,0.25823591923485656,0.18818835611232143
0.5434290812579885,0.23910733262486716,0.17877170452758673
0.6324354684189561,0.1806588735387885,0.2508963106172992
0.6944787990765269,0.2412327311370882,0.3025617831204499
0.7196274697307352,0.21997874601487777,0.3260130758408313
0.7365583940212277,0.36769394261424015,0.36302132949514365
0.7740282386106481,0.31137088204038255,0.39839571889882786
0.7915672224996593,0.3241232731137088,0.42272110158505094
0.8061132074117845,0.20616365568544098,0.4456359472771907
0.8073315414621076,0.24335812964930925,0.4554680945289262
0.8177662095319311,0.20403825717321994,0.4755769574119162
0.8283526225089348,0.24017003188097763,0.49340387867712954
0.8270409900518674,0.21997874601487777,0.5008982469487246
0.8349360267999435,0.18278427205100956,0.5180473967327821
0.8269713228483999,0.15302869287991494,0.5224887972962824
0.560541916391375,0.14771519659936239,0.3212941307408761
0.33741966443398486,0.08714133900106269,0.09549689204935663
0.27351611327733494,0.03081827842720508,0.024596469085775396
0.2658892934321475,0.0,0.0
0.29987317859892304,0.06482465462274173,0.011287491731754029
0.4005439899333636,0.14240170031880978,0.07485872825524797
0.537485604826462,0.1902231668437832,0.17955615732864838
0.6455394557076746,0.19234856535600425,0.2716523853439352
0.7335154418656105,1.0,0.3433106961949257
0.7864165354137276,0.07120085015940486,0.40238456163509384
0.8249570144568414,0.17215727948990434,0.4585979162854572
0.8719521559473433,0.2072263549415515,0.5060722798676904
0.9053633825590888,0.16471838469713068,0.5507362664445306
0.8942881825788858,0.2763018065887354,0.5532113085749968
0.8891902492713042,0.2019128586609989,0.5587234948685
0.8667948426061178,0.25079702444208285,0.5483205015775274
0.8131008132758231,0.12008501594048882,0.5233899182268931
0.5031319672923642,0.21253985122210411,0.285827840495559
0.33155568476143227,0.27736450584484584,0.10060328097766891
0.2843064391935455,0.10414452709883104,0.054264284494468296
0.3081146842979239,0.21041445270988307,0.07409438223093567
0.3828463603132848,0.24654622741764076,0.1258176450725581
0.48902587786991436,0.1944739638682253,0.1911551709425563
0.5640152456588963,0.18597236981934112,0.2692533983171339
0.6417184310828628,0.1190223166843783,0.33098564151991705
0.6837703495137335,0.1944739638682253,0.37504333997974015
0.7096953537027346,0.22422954303931986,0.40620820034694183
0.7384750109086093,0.23166843783209345,0.44106698186517446
0.7362340003849086,0.3400637619553666,0.44678079074892985
0.7471915202676103,0.26567481402763016,0.46548728362883396
0.7102169974138199,0.08926673751328373,0.4466188934681494
0.7035054794189062,0.18384697130712008,0.448671981794712
0.6985696331020472,0.20403825717321994,0.45288756949571174
0.6020965911064886,0.14665249734325186,0.4015384125433443
0.28949591366889926,0.07970244420828904,0.11106379829218915
0.20545513605990173,0.04675876726886291,0.016797148033480758
0.20753070985608613,0.003188097768331566,0.002219623925599601
0.26770849338394065,0.06588735387885225,0.0328588452118852
0.3979595673223697,0.5387885228480339,0.1161120417954642
0.5259316670534417,0.09458023379383634,0.2108160921236586
