R,G,B
0.920799010209624,0.6499694563225412,0.06081349418138604
0.9031451701110704,0.10507025045815516,0.053902661983961764
0.858510586677383,0.15455100794135612,0.033181505172493075
0.8192068285738827,0.1704337202199145,0.013200589530552254
0.7957201809509478,0.21502748930971288,0.0020078067981392778
0.7882451997847468,0.24251679902260231,0.0
0.7899259226963444,0.26878436163714114,0.001878977027526929
0.817838497834277,0.27978008552229694,0.018909676131422692
0.833384290473969,0.3036041539401344,0.028604597078113247
0.8355120334112769,0.3097128894318876,0.03245339263808589
0.8341092355843962,0.37874160048869887,0.03302538597285887
0.8286086840478717,0.34208918753817963,0.03048944120962105
0.8047987864891901,0.2174709835064142,0.01875557837097519
0.7855578190860051,0.16432498472816126,0.007646636061419798
0.7844356397425969,0.2883323152107514,0.006697323846242664
0.7755688447663438,0.26634086744043983,0.0031250217243083966
0.7776534933234664,0.25473427000610877,0.004359282909732531
0.7837141876336915,0.24679291386682956,0.007716548275246371
1.0,0.28649969456322544,0.08457876584629576
0.9657948878365659,0.27306047648136833,0.07249462703929321
0.9537260625763224,0.32926084300549785,0.07010171142437072
0.9328525167644095,0.3121563836285889,0.06297714901048801
0.9210433098941735,0.3011606597434331,0.05999735043556331
0.9235653411595663,0.3463653023824068,0.0637559454347496
0.9271939805567762,0.3591936469150886,0.06858992142961684
0.9094010516627975,0.32498472816127066,0.06233874400291972
0.9029555380045089,0.27611484422724497,0.06266540364516748
0.9120710515226591,0.2987171655467319,0.07101111254145742
0.9213293993438825,0.3457544288332315,0.07937432414290102
0.9545797437306831,0.3433109346365303,0.1037424284160311
0.9870672250026189,1.0,0.1263704433247863
0.9757341184478499,0.2535125229077581,0.12631524817430773
0.9686368864579684,0.2901649358582773,0.1247692169718655
0.9486933628215617,0.27000610873549175,0.11623583470326926
0.9186987904409101,0.21869273060476485,0.10244308674947078
0.9033573594322561,0.2089187538179597,0.09653318742157957
0.9049573645497127,0.2962736713500306,0.09974379983926118
0.9238997434495602,0.3097128894318876,0.11305248706291238
0.9315994129905754,0.36530238240684176,0.11886047627375174
0.9314199652980832,0.35613927916921195,0.12156841592974921
0.9311868179677809,0.4379963347587049,0.12584134394348956
0.9328698134345821,0.388515577275504,0.131074480222658
0.9352857079550247,0.403787416004887,0.13836147267070897
0.9244893873565729,0.3457544288332315,0.1372926736782336
0.9021189851828986,0.33170433720219916,0.1317870375360055
0.8964687816776866,0.26328649969456325,0.135334441443566
0.9003793020890392,0.3121563836285889,0.14183985182554926
0.9099306832786525,0.3341478313989005,0.15117185048311654
0.9228341254801471,0.34025656689065364,0.16212107444521706
0.9229564226176663,0.388515577275504,0.16666137476895804
0.9270366271510007,0.36224801466096523,0.17482643602670045
0.9339009643167202,0.3683567501527184,0.1835022804545714
0.932069411074476,0.3683567501527184,0.18743587785360027
0.9230066292539583,0.27122785583384246,0.1895507962769427
0.9047395359248682,0.2840562003665241,0.18429902331453984
0.8973601283303516,0.4178375076359194,0.1849330649716685
0.9024511149176888,0.31154551007941356,0.18929077017276752
