R,G,B
0.8016735876347791,0.4546539379474941,0.04754453947229309
0.8152325767228437,0.05727923627684965,0.05350647020049304
0.8265745637566813,0.058472553699284016,0.05915932641338395
0.8257416510583759,0.07995226730310263,0.059798152413967354
0.8256761556699779,0.04892601431980907,0.06000175306598965
0.8165328358314543,0.025059665871121725,0.05530354758255385
0.762966727428358,0.054892601431980895,0.039574114673253336
0.7089257413671337,0.016706443914081145,0.021880767524577682
0.6640773049624578,0.0,0.004747816000376548
0.6534527595141686,0.035799522673031034,0.0
0.6889861732545999,0.08233890214797136,0.012772242507916753
0.707721776360053,0.06801909307875896,0.022721900978374565
0.7219076395678581,0.05727923627684965,0.031595930681360684
0.7385840599624007,0.0656324582338902,0.04295673906078867
0.7558966903366002,0.10381861575178998,0.055832735903905695
0.7706365213353994,0.09188544152744631,0.06645495723178385
0.7861044050388823,0.04534606205250595,0.07658972787459062
0.8064248666114953,0.09785202863961813,0.08948971284506246
0.8199488943478546,0.08949880668257755,0.10125713987852236
0.8292216650275179,0.06443914081145584,0.1116458038171364
0.8433208346701502,0.10381861575178998,0.12444256025851708
0.855457572871801,0.07279236276849642,0.13784233104115984
0.8625885096064803,0.10023866348448686,0.15265525548037762
0.8997441493152412,0.26372315035799526,0.1851760933185903
0.9192461110248384,0.2553699284009547,0.20484460979957075
0.9596444221196556,0.24343675417661098,0.22753054279788887
0.9915865374782573,0.3162291169451074,0.2515354675263285
1.0,0.324582338902148,0.27207156408729505
0.9983495739599579,0.45704057279236276,0.2740007893344466
0.9869050849589733,0.4307875894988067,0.27680633441177593
0.9810463756916548,1.0,0.28439050488527884
0.94076040771529,0.36038186157517904,0.2735288570350811
0.8822831798266133,0.34128878281622915,0.255455508390274
0.8426277914401616,0.3317422434367542,0.24229679839218166
0.7971295743728533,0.31980906921241053,0.23415987779924963
0.7716497749359981,0.2756563245823389,0.22239644405002357
0.7325196730389365,0.22076372315035803,0.21147435691923333
0.7097940485240475,0.22195704057279236,0.21065576207324732
0.6835424766467568,0.17064439140811455,0.20296792253039964
0.6614908867810918,0.05727923627684965,0.19052112558205325
0.6532279048467995,0.07398568019093078,0.19680331486361224
0.6771520324094862,0.1276849642004773,0.20500115791031814
0.6841341487998438,0.16109785202863963,0.21021773716242964
0.6894926195936897,0.18257756563245825,0.21517678510889815
0.6964061607243366,0.2696897374701671,0.22252579235285785
0.6971093338435654,0.23150357995226734,0.22557448722819806
0.701692134234845,0.27804295942720764,0.23100336424959578
0.7154443371248327,0.2947494033412888,0.24235550393371186
0.7258351251527362,0.27088305489260145,0.25304492896672115
0.739450706876184,0.28281622911694515,0.2665005915176618
0.6802570239232377,0.18377088305489264,0.2559315902946083
0.6732701674184369,0.28878281622911695,0.2588895196667401
0.6454598197341692,0.17541766109785206,0.2554468254839861
0.5925366104062402,0.20763723150358,0.24051609205438196
0.5303919295052104,0.16348448687350836,0.21820275663374045
0.4315381180513711,0.11455847255369929,0.17670395001465444
0.3369588551810345,0.11455847255369929,0.14176421933197503
0.2903844396431605,0.10262529832935562,0.11871671647329518
0.29943264439339146,0.1408114558472554,0.1120820807779157
0.314942707896968,0.0954653937947494,0.10930859566226447
0.33428523814311006,0.3365155131264917,0.10258299551001382
0.355638852172385,0.12649164677804298,0.1016463785090026
0.38194511582698354,0.18019093078758952,0.10458725471002905
0.41128923942529916,0.10143198090692125,0.10933602284579236
0.44452607974874425,0.15155131264916472,0.1162512826826867
0.48308294059760826,0.13484486873508356,0.1250132304185827
0.5099736579569036,0.13961813842482101,0.132541097005486
0.5457944621892619,0.15990453460620524,0.14465524342947012
0.5767282084306764,0.13484486873508356,0.15707894754194462
0.6002327516499086,0.14319809069212414,0.16704870033235497
0.628892590402284,0.15990453460620524,0.17834386821400328
0.647439719820257,0.11694510739856802,0.18618289832967605
0.6559788555284829,0.16825775656324582,0.18945112436104616
0.662817974456221,0.18138424821002386,0.19141353223697366
0.6733675442872258,0.13842482100238662,0.1957751081227893
0.6834059517261935,0.10859188544152744,0.20020213976369772
0.6857272844211604,0.11336515513126492,0.20221012223940427
0.6847250269236103,0.17899761336515513,0.2011515466430378
0.6834480834033005,0.10381861575178998,0.19921524432987747
0.6826464506480221,0.14558472553699287,0.1986183549192374
0.6790802484050964,0.14558472553699287,0.19793925501289344
0.6778323952318015,0.21121718377088305,0.19812857363411496
0.6803593574599223,0.13007159904534604,0.20190198564850603
0.6838459883400887,0.12291169451073987,0.20649525728574003
0.6888786664965689,0.13723150357995229,0.21132006835365735
0.701630608993062,0.20405727923627687,0.22046842673582534
0.7120717577292375,0.16467780429594275,0.2289319013444493
0.7231168740422635,0.24940334128878283,0.23640363457646407
0.7356215124968912,0.3090692124105012,0.2446965206301307
0.6836648774699672,0.18377088305489264,0.23206891743513947
0.6763586527468686,0.428400954653938,0.23348393272956014
0.6630346482154152,0.15274463007159905,0.2316020016102741
0.6579276441020063,0.13723150357995229,0.2326893970658087
0.6488983998095481,0.09427207637231504,0.23242252914898542
0.6488544394588498,0.17899761336515513,0.23436681803061343
0.6488994825768071,0.21121718377088305,0.23644682173228848
0.6496291474016314,0.2768496420047733,0.23834496757510049
0.6526502124220936,0.17422434367541767,0.2425177506458036
0.6598998204483149,0.23985680190930792,0.24760350365358508
0.6605251786938933,0.2243436754176611,0.25136145412617394
0.6549153855885805,0.3138424821002387,0.2513684032933994
0.6423961658682025,0.1778042959427208,0.24706954044432383
0.6298681396407879,0.19451073985680195,0.24369902380827335
0.6115940360024457,0.09069212410501194,0.23912162583114316
0.6031642597873379,0.1885441527446301,0.23690663206919316
0.6014939348912325,0.16109785202863963,0.23716736084441847
0.6025692671479899,0.29355608591885446,0.23884142801890584
0.6039131978693639,0.14200477326968974,0.24169375562896767
0.6078223004723426,0.28281622911694515,0.2464189335447018
0.6131481679409561,0.2696897374701671,0.2522541592115888
0.6186890008026431,0.266109785202864,0.25807351121837185
0.6226717075177106,0.22673031026252988,0.26343363553826293
0.6292731470014399,0.3615751789976134,0.270495666334471
0.6369548754098222,0.3329355608591886,0.2762826599490815
0.6420662827767494,0.383054892601432,0.28057156090403645
0.6505848699685561,0.266109785202864,0.2871233039768678
0.6601969317840748,0.41169451073985686,0.2945255313256522
0.6655816536685677,0.3568019093078759,0.29992688168669057
0.6695421516240856,0.4546539379474941,0.30451493789576145
0.676313441198447,0.324582338902148,0.31020359155699784
0.6878748690633625,0.7064439140811456,0.3171880162137004
0.6853266845969728,0.18377088305489264,0.3180838477138179
0.6202864193700037,0.28042959427207637,0.29878865357028606
0.6071198010749619,0.29355608591885446,0.29674537103039134
0.5998154050254563,0.3758949880668258,0.294674263399643
0.5919407274915915,0.301909307875895,0.29227840654714443
0.583624689961626,0.3162291169451074,0.2898658091650108
0.5752243409544597,0.2649164677804296,0.2882554924285058
0.5676496140127227,0.3615751789976134,0.28640385910988364
0.5681722056147116,0.29952267303102625,0.2879794868541652
0.5724211527679213,0.3233890214797136,0.2915406721541498
0.5775293358945675,0.3090692124105012,0.29612216289234516
0.5828812860233672,0.3532219570405728,0.30084799451297173
0.5870509986747408,0.30071599045346065,0.30566601273439864
0.5938194489927362,0.4367541766109786,0.31131716363017903
0.6016969898444611,0.2840095465393795,0.3182402110818783
0.6115340988193072,0.3854415274463007,0.3247146606566744
0.6174333276435924,0.3651551312649165,0.33002551552304693
0.6174747615373555,0.39976133651551315,0.33321427377706603
0.6165408868075595,0.38782816229116945,0.3361344587971513
0.6143038896512909,0.4582338902147972,0.3387112782170296
0.6139227074532752,0.42362768496420056,0.3418368544721033
