R,G,B
0.33274171786222695,0.11627906976744186,3.634249164122692e-05
0.3086659573726962,0.06976744186046512,0.0
0.30401226086045696,0.09302325581395349,0.0
0.29082900651199495,0.11627906976744186,0.00010902747492368077
0.2975789627144323,0.46511627906976744,0.00010902747492368077
0.3309379834845636,0.16279069767441862,0.00014536996656490768
0.3938156297201729,0.0,0.0
0.4456664348364576,0.13953488372093023,0.0
0.4650508136915299,0.23255813953488372,0.0
0.48299420223706946,0.11627906976744186,0.0
0.5252590772898849,0.023255813953488372,0.0
0.5832591750096654,0.09302325581395349,0.0
0.6271812047691832,0.06976744186046512,7.268498328245384e-05
0.6525650471561342,0.06976744186046512,0.0
0.7068238562912121,0.046511627906976744,0.0
0.7538756532830853,0.32558139534883723,0.0
0.7619208126608363,0.20930232558139533,0.0
0.7756074467228053,0.06976744186046512,0.0005087948829771769
0.8024334682244074,0.18604651162790697,0.07417502543974415
0.814047579071687,0.18604651162790697,0.7624291321412996
0.8217386330318277,0.09302325581395349,1.0
0.7346465323763347,0.06976744186046512,0.3922081697921209
0.6410905416564638,0.18604651162790697,0.00141735717400785
0.5617335600041251,0.046511627906976744,0.0
0.4776158101253145,0.13953488372093023,7.268498328245384e-05
0.4321255879087076,0.046511627906976744,0.0
0.35658601799541856,0.18604651162790697,0.0
0.3018061159505798,0.046511627906976744,0.0
0.2898099627654318,0.18604651162790697,7.268498328245384e-05
0.26594034108324394,0.09302325581395349,7.268498328245384e-05
0.23061927672066318,0.37209302325581395,7.268498328245384e-05
0.20352898384148332,0.4883720930232558,0.0003270824247710423
0.20996675982011226,0.09302325581395349,3.634249164122692e-05
0.23726224046254174,0.046511627906976744,0.0001817124582061346
0.27053531062269087,0.023255813953488372,0.0
0.29433296996844405,0.0,0.0
0.36442016446484615,0.2558139534883721,0.0001817124582061346
0.3942562405234895,0.18604651162790697,0.0001817124582061346
0.6723468435619218,0.046511627906976744,0.0
0.6788100599700648,0.2558139534883721,0.0
0.6651744652744647,0.13953488372093023,0.0
0.7111559810192176,0.3488372093023256,0.0001817124582061346
0.7190004700931674,0.16279069767441862,0.0
0.6620196142541381,0.16279069767441862,0.0
0.5639492549817753,0.06976744186046512,0.0
0.4806922792615751,0.023255813953488372,0.0
0.40743481890515554,0.09302325581395349,0.0
0.3611095007204739,0.023255813953488372,3.634249164122692e-05
0.3309120675330064,0.023255813953488372,0.0
0.3209067270241519,0.06976744186046512,7.268498328245384e-05
0.3296018061595376,0.06976744186046512,0.0
0.35088260656458914,0.06976744186046512,0.0
0.3892732053669157,0.16279069767441862,3.634249164122692e-05
0.43070706601589137,0.06976744186046512,0.0
0.4929162471340369,0.023255813953488372,0.0
0.5544160286118434,0.09302325581395349,0.0
0.6101890188248476,0.11627906976744186,7.268498328245384e-05
0.6508453613002629,0.18604651162790697,0.0
0.701010401133356,0.023255813953488372,0.0
0.7336204350527424,0.11627906976744186,0.0
0.7633280012782002,0.3953488372093023,0.0
0.7688047471999973,0.27906976744186046,3.634249164122692e-05
0.7865899850380949,0.18604651162790697,0.0
0.8015903280083698,0.11627906976744186,0.0
0.7984085703655524,0.32558139534883723,7.268498328245384e-05
0.7545945237375236,0.18604651162790697,3.634249164122692e-05
0.6769832231462871,0.3023255813953488,0.00021805494984736154
0.5716148288855685,0.023255813953488372,3.634249164122692e-05
0.5024801446759959,0.20930232558139533,7.268498328245384e-05
0.44582680464678504,0.09302325581395349,0.0
0.39400706697090015,0.023255813953488372,0.0
0.38161734003824677,0.06976744186046512,0.0
0.3969233248041846,0.0,0.0
0.4335804872381175,0.06976744186046512,0.0
