5.979712560772897589e+00,3.225519788265229337e+00,6.371307808160782571e+00,3.967514646053315275e+00,4.418385335803034053e+00
4.487333163619043219e+00,4.315768471360208025e+00,6.400599631667137857e+00,4.872466665506363981e+00,5.115266323089601386e+00
1.685841923952104082e+00,6.625374674797068764e-01,2.692682981491088867e+00,1.177814692258836615e+00,1.207746481895448198e+00
1.369300097227098334e+00,1.373312842845917814e+00,2.579871004819871416e+00,1.147823035717012274e+00,1.667042607069015858e+00
1.360932630300521140e+00,1.408152097463608143e+00,3.643329709768288183e-01,8.262795925140373754e-01,2.124829906225203402e+00
5.295492142438895655e-01,3.008210438489912875e+00,1.947375467419623973e+00,1.881320160627364402e+00,4.496102660894401026e-01
1.135547372698784585e+00,1.244696658849715476e+00,1.981101444363593700e+00,4.821332097053598886e-02,2.090151229500770924e+00
1.635477423667907715e+00,2.149453097581863759e+00,1.528433179855346324e+00,1.525891053676604159e+00,1.088882601261138561e+00
4.648693203925979844e-02,3.141202688217159533e-01,1.839815315604209189e+00,3.731573522090911865e-01,5.527081727981570936e-01
1.803548720479010825e+00,1.002925592660904641e+00,3.072857931256294250e+00,1.855949169397353771e+00,1.569061416387558694e+00
5.881158098578454840e+00,5.167328679561617122e+00,9.109758314304054139e+00,6.671945869922639716e+00,5.319951593875886786e+00
3.616647231578829391e+00,5.002736264467241512e+00,5.528548678755761614e+00,4.732040292024613848e+00,4.098444443941117399e+00
4.639773634076119535e+00,2.885500085353852384e+00,1.982462975382805581e+00,3.794441153109074705e+00,2.109751248359678755e+00
6.693896442651752210e-01,1.243166387081142688e-01,3.533231496810920191e-01,1.290372550487504100e-01,1.620206564664838922e+00
1.498221725225448608e+00,1.714936041831970570e+00,2.160810478031635284e+00,1.148088467121125333e+00,2.965997964143751275e+00
3.236103904247283225e+00,3.932111001014709117e+00,2.815199649333953502e+00,4.529569965600966697e+00,3.648896193504333141e+00
2.263691306114196777e+00,1.370255200564860942e+00,1.187762454152107239e+00,5.047888815402981066e-01,2.476558065414428356e+00
1.197101518511772156e+00,6.981984466314319349e-01,1.920436367392532873e-01,1.958579450845718384e+00,3.016804051399230246e+00
2.620089021325110679e+00,2.836771187186240439e+00,2.855487909913062339e+00,1.669053065776825662e+00,7.142140626907345080e-01
4.244641102850437164e+00,1.525931805372238159e+00,2.554235935211188746e-01,4.106611855328083038e+00,1.928600376844405773e+00
4.660498732328415272e+00,4.355931395292282460e+00,3.607238373160363665e+00,5.525824819505215757e+00,1.925961428880691884e+00
3.942754128575325367e+00,4.953717687726021168e+00,4.324750715494156239e+00,3.172762346267701261e+00,2.847353565692902322e+00
3.429937449097634428e+00,3.695772838592530363e+00,3.513636094331742399e+00,3.000271838903428190e+00,2.319645547866821644e+00
3.554577574133874762e+00,1.620096880197525735e+00,3.824700376391412249e+00,3.255574533343315480e+00,3.135998150706292620e+00
