3.934931614470597250e+00,7.675555010213439111e+00,1.368507346614233811e+01,7.479286706810277963e+00,1.378045931236537625e+00
5.856845598924189211e+00,8.879693405951398333e+00,4.606502216715122167e+00,6.400493003973123152e+00,1.209041277995748587e+01
3.718189564338267417e+00,3.777091816903643373e+00,3.729787387648856090e+00,3.735857706879081697e+00,3.748262129434827283e+00
3.718189564338267417e+00,3.777091816903643373e+00,3.729787387648856090e+00,3.735857706879081697e+00,3.748262129434827283e+00
3.503407776942787599e+00,3.446688188554336563e+00,3.492167706290510765e+00,3.486298790787159874e+00,3.474336052545778486e+00
3.503407776942787599e+00,3.446688188554336563e+00,3.492167706290510765e+00,3.486298790787159874e+00,3.474336052545778486e+00
7.599292999415974137e-01,7.336365118041534572e-01,7.546992013848115022e-01,7.519721897587174908e-01,7.464218622534223302e-01
7.599292999415974137e-01,7.336365118041534572e-01,7.546992013848115022e-01,7.519721897587174908e-01,7.464218622534223302e-01
3.947115844398121354e-01,4.140589966788787990e-01,3.984964440262626084e-01,4.004822882160539166e-01,4.045505768148878745e-01
3.947115844398121354e-01,4.140589966788787990e-01,3.984964440262626084e-01,4.004822882160539166e-01,4.045505768148878745e-01
1.389992830573613247e+01,1.401359879875332126e+01,1.392234407881860569e+01,1.393406982502789226e+01,1.395801658690859348e+01
1.531843745124549017e+01,1.815874995583148888e+01,1.622644033493006788e+01,1.019871250859872625e+01,9.776074886382813744e+00
2.354993487765630888e+00,3.625621100854984485e-02,1.922341868925269426e-01,5.898340927189475724e-02,3.048517699250454349e+00
1.144393039426368830e+00,1.119795228769491224e+00,1.138095822834527038e+00,1.141764027521051661e+00,1.126689993117310218e+00
1.144393039426368830e+00,1.119795228769491224e+00,1.138095822834527038e+00,1.141764027521051661e+00,1.126689993117310218e+00
6.603682268342534911e+00,6.544406552841372182e+00,6.588543042444740649e+00,6.597364789888296777e+00,6.561059622738813601e+00
6.603682268342534911e+00,6.544406552841372182e+00,6.588543042444740649e+00,6.597364789888296777e+00,6.561059622738813601e+00
8.819492729386848140e+00,8.750969572593875867e+00,8.801995634340798347e+00,8.812191659852897985e+00,8.770224857304549815e+00
2.206773478599027838e-01,2.099506991407391887e-01,2.179169349904421793e-01,2.195237225741538123e-01,2.129421412687091120e-01
2.206773478599027838e-01,2.099506991407391887e-01,2.179169349904421793e-01,2.195237225741538123e-01,2.129421412687091120e-01
3.725814581594036667e+00,3.770572580625729309e+00,3.737201383614100703e+00,3.730562502786560763e+00,3.757950733874303229e+00
3.725814581594036667e+00,3.770572580625729309e+00,3.737201383614100703e+00,3.730562502786560763e+00,3.757950733874303229e+00
9.282473836467348249e+00,5.406077531211893827e+00,7.884284131732420597e+00,8.243540581781314103e+00,4.499978856865844534e+00
9.043482166970219893e+00,8.370188565010320048e+00,5.933564975654209483e+00,7.670938689449151582e+00,9.033131505505840764e+00
4.852154659394706471e+00,4.849473623048013771e+00,4.820951213155205473e+00,4.823575656917630461e+00,4.809718980088498519e+00
