2.249198102951051936e+00,1.279045480489733322e+00,1.584735321998598678e+00,2.675120091438294878e+00,2.114115637540818327e+00
2.458887481689455257e+00,2.233555656671525114e+00,3.001917451620103705e+00,2.820192569494249568e+00,2.496325916051866045e+00
2.263108557462693682e+00,2.303426700830460305e+00,2.128051036596298573e+00,2.112507259845735064e+00,2.182534909248353472e+00
2.263108557462693682e+00,2.303426700830460305e+00,2.128051036596298573e+00,2.112507259845735064e+00,2.182534909248353472e+00
1.536891442537307029e+00,1.496573299169540405e+00,1.671948963403702137e+00,1.687492740154265647e+00,1.617465090751647239e+00
1.536891442537307029e+00,1.496573299169540405e+00,1.671948963403702137e+00,1.687492740154265647e+00,1.617465090751647239e+00
5.368914425373070287e-01,4.965732991695404053e-01,6.719489634037021375e-01,6.874927401542656469e-01,6.174650907516472387e-01
5.368914425373070287e-01,4.965732991695404053e-01,6.719489634037021375e-01,6.874927401542656469e-01,6.174650907516472387e-01
9.631085574626929713e-01,1.003426700830459595e+00,8.280510365962978625e-01,8.125072598457343531e-01,8.825349092483527613e-01
9.631085574626929713e-01,1.003426700830459595e+00,8.280510365962978625e-01,8.125072598457343531e-01,8.825349092483527613e-01
4.063108557462694392e+00,4.103426700830461016e+00,3.928051036596299284e+00,3.912507259845735774e+00,3.982534909248354182e+00
2.878667891025544989e+00,2.439471524953843229e+00,2.631240189075471747e+00,3.511999326944353683e+00,3.129908227920534358e+00
1.163282084465025790e+00,5.543053925037373375e-01,5.867781996726968430e-01,1.414955347776411188e+00,9.532944798469529246e-01
9.466634154319759631e-01,8.895703434944142174e-01,8.364927887916557836e-01,8.218941330909714793e-01,8.851534962654099559e-01
9.466634154319759631e-01,8.895703434944142174e-01,8.364927887916557836e-01,8.218941330909714793e-01,8.851534962654099559e-01
2.446663415431975963e+00,2.389570343494414217e+00,2.336492788791655784e+00,2.321894133090971479e+00,2.385153496265409956e+00
2.446663415431975963e+00,2.389570343494414217e+00,2.336492788791655784e+00,2.321894133090971479e+00,2.385153496265409956e+00
2.846663415431976318e+00,2.789570343494414573e+00,2.736492788791656139e+00,2.721894133090971835e+00,2.785153496265410311e+00
3.466634154319763184e-01,2.895703434944145727e-01,2.364927887916561389e-01,2.218941330909718346e-01,2.851534962654103111e-01
3.466634154319763184e-01,2.895703434944145727e-01,2.364927887916561389e-01,2.218941330909718346e-01,2.851534962654103111e-01
2.053336584568024037e+00,2.110429656505585783e+00,2.163507211208344216e+00,2.178105866909028521e+00,2.114846503734590044e+00
2.053336584568024037e+00,2.110429656505585783e+00,2.163507211208344216e+00,2.178105866909028521e+00,2.114846503734590044e+00
1.402066600322724454e+00,8.998531103134173037e-01,1.431220674514772639e+00,1.329187512397767890e+00,3.232824832201005805e+00
2.111972242593767035e+00,1.440492284297944181e+00,9.862432718276998855e-01,1.244750785827637429e+00,1.209082859754563088e+00
2.429720008373260853e+00,2.485076940059661510e+00,2.497482693195342662e+00,2.543582427501679177e+00,2.392325365543365834e+00
2.429720008373260853e+00,2.485076940059661510e+00,2.497482693195342662e+00,2.543582427501679177e+00,2.392325365543365834e+00
7.297200083732615639e-01,7.850769400596622205e-01,7.974826931953433728e-01,8.435824275016798879e-01,6.923253655433665443e-01
7.297200083732615639e-01,7.850769400596622205e-01,7.974826931953433728e-01,8.435824275016798879e-01,6.923253655433665443e-01
7.027999162673914668e-02,1.492305994033849004e-02,2.517306804657337693e-03,4.358242750167917734e-02,1.076746344566341662e-01
7.027999162673914668e-02,1.492305994033849004e-02,2.517306804657337693e-03,4.358242750167917734e-02,1.076746344566341662e-01
