3.575696230946516607e+01,1.040397790449057069e+01,4.059356318633055594e+01,1.574117246664756387e+01,1.952212897563929062e+01
2.013615892131529250e+01,1.862585749838682503e+01,4.096767564489750413e+01,2.374093140647070399e+01,2.616594955613460982e+01
2.842062992554531764e+00,4.389558958144236245e-01,7.250541638811739631e+00,1.387247449300778035e+00,1.458651564530832223e+00
1.874982756266140971e+00,1.885988164325536509e+00,6.655734401510293274e+00,1.317497721322617554e+00,2.779031053783461047e+00
1.852137624216694922e+00,1.982892329591158909e+00,1.327385137408027826e-01,6.827379650051637050e-01,4.514902130389006452e+00
2.804223703063208339e-01,9.049330042239674299e+00,3.792271211107798745e+00,3.539365546782972327e+00,2.021493913730171288e-01
1.289467835643112403e+00,1.549269772551644886e+00,3.924762932859517051e+00,2.324524319007925232e-03,4.368732162183584400e+00
2.674786403327416906e+00,4.620148618704269516e+00,2.336107985282725341e+00,2.328343507690297187e+00,1.185665319329223699e+00
2.161034850422759168e-03,9.867154328462710011e-02,3.384920395531815895e+00,1.392464095076997310e-01,3.054863242778774746e-01
3.252787987141477100e+00,1.005859744414226764e+00,9.442455865684712180e+00,3.444547319386727313e+00,2.461953728396131691e+00
3.458802058047494654e+01,2.670128568262000712e+01,8.298769654503183801e+01,4.451486169117777081e+01,2.830188496118258712e+01
1.308013719768681149e+01,2.502737013181565118e+01,3.056485049337207727e+01,2.239220532534439201e+01,1.679724686007181589e+01
2.152749937546792225e+01,8.326110742577089496e+00,3.930159448763646424e+00,1.439778366440772395e+01,4.451050329955222651e+00
4.480824958494578070e-01,1.545462665968381534e-02,1.248372481005673579e-01,1.665061319051626409e-02,2.625069312183038850e+00
2.244668337937519631e+00,2.941005627574306391e+00,4.669101921971304137e+00,1.318107128336535316e+00,8.797143923304878044e+00
1.047236847908451018e+01,1.546149692430089750e+01,7.925349065610014954e+00,2.051700407327434306e+01,1.331444343097041205e+01
5.124298329376998140e+00,1.877599314675047371e+00,1.410779647493436650e+00,2.548118149267051269e-01,6.133339851369256301e+00
1.433052045623190773e+00,4.874810708785445312e-01,3.688075841203827809e-02,3.836033465275115795e+00,9.101106684538809333e+00
6.864866479668376265e+00,8.047270768450031753e+00,8.153811203659669715e+00,2.785738136379020791e+00,5.101017273452044254e-01
1.801697809200737410e+01,2.328467874646578117e+00,6.524121212724176555e-02,1.686426093032116214e+01,3.719499413564383961e+00
2.172024843403476524e+01,1.897413832049296900e+01,1.301216868080062738e+01,3.053473993585985014e+01,3.709327425536156575e+00
1.554531011839777399e+01,2.453931892968963879e+01,1.870346875116721463e+01,1.006642090589412852e+01,8.107422328064085804e+00
1.176447090472238699e+01,1.365873687447828999e+01,1.234563860339082098e+01,9.001631107316958591e+00,5.380755467738366882e+00
1.263502173053546151e+01,2.624713901225756096e+00,1.462833296916861059e+01,1.059876554215354716e+01,9.834484401233286377e+00
6.906927539948787498e+00,8.978686425417389927e+00,1.048928613747845340e+01,1.299307112145024767e+01,4.716855225306357369e+00
1.826847489404033098e+01,2.249076952116626416e+01,4.009930963345008337e+01,1.595657807200272060e+01,6.534486831927234896e+00
2.565039986183419884e+00,1.039185171526647800e+00,5.775012472812405484e+00,5.442191028690929855e+00,1.129594044361934202e+01
1.254989361975529327e+01,2.611244087078140597e-02,1.756343066575233181e+01,4.804455449812749634e+00,9.551691635072060649e+00
2.194499359501788760e+00,9.250527563807240394e-01,2.935491153660890085e+00,2.864482813238888426e+00,4.357613858609183488e+00
4.388149812677145434e+00,1.061362540258777853e-01,6.842887749032025013e-01,2.177626579557730313e+00,6.238428246720320480e+00
1.309646234703332190e+01,2.533400974175378195e+01,5.499330352791666598e+01,2.319824936654728376e+01,7.800554178187335097e+00
2.696471391772148252e+01,2.008534214464603807e+01,5.656676960154877065e+01,4.876119028896761876e+01,3.221826334502321032e+01
2.585001378239826053e+01,1.469558797054232002e+01,4.034919674554222269e+01,3.962963983772842624e+01,1.603492418457319246e+01
2.172494954517609500e+01,3.742857924142847992e+01,2.394198945837542425e+01,3.784317138898013866e+01,4.335399606367573710e+01
3.306793518348233318e-01,3.226104099613926746e+00,7.395451532070870471e+00,8.041539936650398124e-01,7.295468641647014432e-03
1.237817609074280539e-01,2.369570776878265374e-03,6.200186722487185638e-04,2.071809024885345796e+00,2.731547489673299967e-01
1.431560293156046448e+01,5.666035985656820984e+00,1.734726743148775441e+01,2.713184770887825792e+01,1.861593656445225164e+01
