R,G,B
0.9619825168554534,0.03076923076923077,3.464356689056111e-08
0.9116571987757549,0.09230769230769231,1.0393070067168334e-07
0.8460421575765338,0.07692307692307693,6.928713378112223e-08
0.8120498795231921,0.13846153846153847,2.0786140134336668e-07
0.7782349486283113,0.13846153846153847,0.0
0.7599875750908662,0.07692307692307693,0.0
0.7491088361542086,0.16923076923076924,0.0
0.744514911482165,0.06153846153846154,0.0
0.7294245230970322,0.2,3.464356689056111e-08
0.7440520794380259,0.13846153846153847,0.0
0.7445768881581696,0.09230769230769231,3.464356689056111e-08
0.7470218487391715,0.13846153846153847,0.0
0.7563328156502163,0.16923076923076924,0.0
0.7679121996232734,0.1076923076923077,3.464356689056111e-08
0.7814860560354653,0.15384615384615385,6.928713378112223e-08
0.7968480745617974,0.1076923076923077,3.464356689056111e-08
0.8110661283739464,0.18461538461538463,0.0
0.8136996870660038,0.03076923076923077,0.0
0.8223781575677904,0.07692307692307693,3.464356689056111e-08
0.8308289409346514,0.046153846153846156,0.0
0.8258926979935399,0.015384615384615385,2.771485351244889e-07
0.8237878054910883,0.046153846153846156,1.0393070067168334e-07
0.8283832731509158,0.06153846153846154,1.7321783445280557e-07
0.8317344818905781,0.046153846153846156,2.4250496823392777e-07
0.8323276321113369,0.03076923076923077,3.637574523508917e-06
0.8028699701370776,0.07692307692307693,9.215188792889256e-06
0.7494820463245428,0.046153846153846156,3.083277453259939e-06
0.7218441777140026,0.046153846153846156,2.2171882809959112e-06
0.706524752079634,0.06153846153846154,1.5243169431846889e-06
0.7035966113030856,0.07692307692307693,2.1132575803242277e-06
0.675859380708351,0.3076923076923077,9.63091159557599e-06
0.6836172339777349,0.03076923076923077,4.746168664006872e-06
0.6910435056013835,0.046153846153846156,9.63091159557599e-06
0.7029895099011103,0.06153846153846154,8.217454066441096e-05
0.713334342918813,0.03076923076923077,0.00022546033332377171
0.7225613455779261,0.09230769230769231,0.0008566661220697952
0.7379167742605972,0.0,0.0018118585483763462
0.758086710577313,0.015384615384615385,0.003833691755676383
0.7262435251973276,0.06153846153846154,0.006283823380444428
0.726954296091062,0.12307692307692308,0.010010882237231664
0.7225419296483064,0.09230769230769231,0.015246148778599478
0.7021449812538236,0.1076923076923077,0.020615416636699982
0.6899762080927321,0.12307692307692308,0.026527098821606004
0.6678663182385947,0.12307692307692308,0.03215470375800942
