R,G,B
0.9543064839567634,0.325434439178515,0.0
0.9583450613419799,0.012638230647709303,0.005763970146033026
0.9630775225982795,0.0,0.012205485499587443
0.9712216211293345,0.09952606635071087,0.019533552483738337
0.9776761153823763,0.06319115323854657,0.026971881592965374
0.9825843266877285,0.1311216429699842,0.03519819862789775
0.9857147638840011,0.1390205371248025,0.04279406512456352
0.9870980868507289,0.10426540284360186,0.04992522542384159
0.9903178731041997,0.15955766192733017,0.05716123005497131
0.9948450583032056,0.14060031595576616,0.06505154358045795
0.996248019920575,0.1500789889415482,0.07153515719395975
1.0,0.13744075829383884,0.07857604100539084
0.8742793454278974,0.037914691943127965,0.055907492505034906
0.874169087784221,0.07898894154818326,0.0602219822385075
0.8774549560561375,0.10742496050552924,0.0657918950575862
0.8798485129822353,0.14218009478672983,0.07074692847744424
0.8805409908529214,0.20695102685624012,0.07636407642708343
0.8845985719208649,0.1800947867298578,0.0823194552011608
0.8883549060660201,0.18483412322274878,0.08800876013019487
0.8916178247831397,0.1390205371248025,0.09360118689000796
0.8971989206633886,0.18483412322274878,0.09989780637364865
0.9006651651791913,0.20537124802527645,0.10591667365796109
0.9042304193355335,0.1943127962085308,0.11146601892868602
0.910423261451033,0.14533965244865715,0.11720779618839794
0.9136298494427564,0.16587677725118483,0.12230565869038434
0.9150703648770566,0.2274881516587678,0.12706795913274305
0.9171175921581067,0.20695102685624012,0.13191921171349374
0.9179459985183449,0.1990521327014218,0.13639141942751243
0.9168140774927522,0.24328593996840442,0.14035772564973348
0.9166749741636089,0.16429699842022116,0.14497406672943414
0.917154828491082,0.636650868878357,0.15179705492372175
0.91507444681368,0.1943127962085308,0.15475888221615208
0.9181856081981223,0.21800947867298576,0.1576366735158945
0.9219067016237652,0.3270142180094786,0.16204770029827364
0.9260362608408279,0.1627172195892575,0.1669661535809137
0.9283899962074251,0.18957345971563982,0.17105847366036486
0.930175798125191,0.33017377567140604,0.17481962611247126
0.8105313783457255,0.13744075829383884,0.15215228156616534
0.8066903666930649,0.25908372827804105,0.1561310487128036
0.8031109618230978,0.2401263823064771,0.16004865499370347
0.7994248823427093,0.24644549763033174,0.16326917187967083
0.7950767580969043,0.3143759873617693,0.16753809195235192
0.7908503209173219,0.3712480252764613,0.17110502655029713
0.7885397180143734,0.27488151658767773,0.1745714911827725
0.7862221758191694,0.33017377567140604,0.17784407908140087
0.7865367570682587,0.25908372827804105,0.1815628924827497
0.7853503195113198,0.30015797788309634,0.18547827144865714
0.78603953183271,0.3459715639810427,0.18865317854203134
0.7843716525284989,0.33017377567140604,0.19154156463741367
0.7837052083424965,0.2685624012638231,0.1945546402405709
0.7818938716434118,0.3143759873617693,0.19698787150736208
0.7829183923809637,0.2717219589257504,0.19945455263084133
0.783679265367514,0.2890995260663507,0.20234018969780942
0.7845204617958395,0.46603475513428116,0.20532204275927102
0.7889215151531914,0.31753554502369663,0.2093410219711782
0.7917649014951564,0.40126382306477093,0.2133363434860036
0.7944601588925551,0.3364928909952607,0.2170445219599113
0.7967310763005564,0.25434439178515006,0.22066689864185762
0.7987840182928814,0.30647709320695105,0.22407964685780346
0.7996169601382555,0.4486571879936808,0.2266750507351254
0.8051837238854702,0.6966824644549763,0.23219694585351114
0.8017936301651112,0.339652448657188,0.23466154012330387
0.8025779516098197,0.24486571879936808,0.23679287991206488
0.8045241282820221,0.23064770932069512,0.2402236071751569
0.8052509851300478,0.32069510268562396,0.2426244922098053
0.8050266600351819,0.4960505529225908,0.24519316830721793
0.8059491323571564,0.30805687203791465,0.24845851241564576
0.8061716432579686,0.40600315955766186,0.25190001506748505
0.802004666288525,0.2985781990521327,0.2547094819748916
0.792168695736887,0.3617693522906793,0.2571865773009032
0.7841056009703742,0.3380726698262243,0.25981515011230183
0.7772102575620359,0.3143759873617693,0.2619791571876189
0.7706987069059714,0.4218009478672986,0.26446596440963344
0.7662824143185603,0.36650868878357024,0.2661803949767907
0.7621080445083486,0.4723538704581358,0.2685357103506478
0.758200451933881,0.46287519747235384,0.2705883115445409
0.756641741756912,0.4107424960505529,0.2734694739156234
0.7567860608939654,0.4486571879936808,0.27642154918024886
0.7564133347254227,0.37914691943127965,0.27913154941722707
0.7542229221786023,0.36650868878357024,0.2820969283741048
0.7552836360875474,0.43759873617693523,0.2850786209083598
0.756139527487715,0.34913112164297,0.28853410949307956
0.7569599060392598,0.3633491311216429,0.2912109608618818
0.7585504553218883,0.42812006319115326,0.2945756311794323
0.7597706822430936,0.4233807266982622,0.2977865164329996
0.7613310251947105,0.4707740916271722,0.3008709865113204
0.7650941625675678,0.4360189573459715,0.30401950694509927
0.7666458880974254,0.4312796208530806,0.30716461617573687
0.7681684051030011,0.5150078988941548,0.30987425522650014
0.7681908557544261,0.35545023696682465,0.3119794892782777
0.7694846935994022,0.7851500789889415,0.31500719292314217
0.7628963571799758,0.2575039494470774,0.3163427993484764
0.7648775024425838,0.3854660347551343,0.31883024867931775
0.7647895593857825,0.382306477093207,0.32127250960148346
0.7677451536300346,0.42496050552922593,0.32367062554181714
0.7688673687174337,0.43917851500789884,0.3262497359076628
0.7721914257741993,0.3285939968404423,0.32902452893843037
0.7749265954408031,0.4439178515007899,0.33179095448855045
0.7765863562266162,0.42812006319115326,0.3347615907114465
0.7753914826673238,0.40600315955766186,0.33743707759899233
0.7695388926467892,0.4928909952606635,0.3390165248512471
0.7597764423092173,0.3996840442338072,0.340452159792233
0.7511336671873678,0.3617693522906793,0.34225056615437555
0.7440177177819756,0.29541864139020535,0.3427314454678345
0.7405136019652794,0.4186413902053713,0.34431986217776145
0.7369499352287363,0.30173775671406,0.3453615834194981
0.7373366306914981,0.3981042654028436,0.34686945560348215
0.7355274256704263,0.27330173775671407,0.3483035655360047
0.7375814108243333,0.3854660347551343,0.35005529861281026
0.7368436688119786,0.4233807266982622,0.3521062945346367
0.737200021879179,0.44233807266982617,0.3550052553597578
0.735494361983779,0.36492890995260663,0.3560902988813923
0.7373618479888613,0.36808846761453395,0.35899407552271323
0.7385989922696261,0.3712480252764613,0.3608400380698298
0.7399868053666374,0.39336492890995256,0.3638939277152813
0.7404285616189625,0.29067930489731436,0.36669259916803987
0.7434942774423376,0.4960505529225908,0.36988074975596374
0.7427036516732883,0.3696682464454977,0.3715959026955509
0.7463513609494186,0.48815165876777245,0.3744670321162169
0.7473610506505715,0.4202211690363349,0.37676919291876776
0.7550089217528111,0.7914691943127962,0.38117078872775556
0.7487182945777633,0.2606635071090047,0.38298946164973935
0.7535238678544651,0.25434439178515006,0.3852611624148261
0.7563322402511758,0.20695102685624012,0.3879200548023831
0.761882358767938,0.34913112164297,0.39038671585996165
0.7619221803274421,0.2480252764612954,0.39279532626643077
0.7644903534313059,0.34123222748815163,0.3954847990868571
0.7668330675690207,0.30805687203791465,0.39795382792073397
0.7675531211893407,0.3475513428120063,0.4002853652021041
0.7641789470218114,0.3380726698262243,0.4024333998203582
0.757315488073985,0.42654028436018954,0.40470449860841984
0.7472290226782405,0.34123222748815163,0.4049455502751247
0.7388384205299978,0.4186413902053713,0.40546042122459425
0.73129228035938,0.42496050552922593,0.40609111255367103
0.7268236482734878,0.5102685624012638,0.40648113346815884
0.7208131780153408,0.30805687203791465,0.4067991579304584
0.7198201788994893,0.40442338072669826,0.40793851984564755
0.7197829425665141,0.3364928909952607,0.4092547426107773
0.7211338368145128,0.45023696682464454,0.4107410439513661
0.721179418440137,0.334913112164297,0.41283122857751886
0.7204910678609231,0.39178515007898895,0.41429710283106
0.7195148046852289,0.3222748815165877,0.4157763209086547
0.7192195446028222,0.42812006319115326,0.41743179785916507
0.7204520626887501,0.2890995260663507,0.4196973985903987
0.7215491058336383,0.311216429699842,0.42122166461536326
0.7230120265645148,0.27330173775671407,0.4236542939051293
0.7260433180557015,0.40600315955766186,0.42540277630599976
0.7262978041267267,0.41706161137440756,0.4273571950471178
0.7286273653575464,0.40600315955766186,0.42878165328133977
0.7271049390616753,0.3617693522906793,0.42999054354291455
0.7345798267607933,0.8578199052132702,0.4325679483071896
0.7346591523958352,0.35545023696682465,0.43325026919910914
0.7385579007742891,0.3380726698262243,0.43560821320597554
0.7418024961314558,0.3965244865718799,0.43779260723653857
0.745453198827775,0.4581358609794629,0.44130628693367346
0.7468791553547867,0.34439178515007896,0.444025497419134
0.6248678473018252,0.34123222748815163,0.41207163390149204
0.6240509610738343,0.30173775671406,0.41385481024490267
